KEY,SKEY,AAF1,CBAA_1
100004397,197100007984,2,4
100004398,197100007929,2,2
100004399,197100006345,1,4
100004400,197100007906,1,4
100004401,197100008081,2,4
100004402,197100008013,2,4
100004403,197100001301,2,3
100004404,197100007786,2,2
100004405,197100008197,2,4
100004406,197100007779,1,3
100004407,197100008201,1,4
100004408,197100002590,1,2
100004409,197100008129,1,1
100004410,197100004821,1,4
100004411,197100008126,2,4
100004412,197100008157,2,4
100004413,197100007841,2,3
100004414,197100007860,2,4
100004415,197100008145,1,4
100004416,197100006495,2,3
100004417,197100008189,2,4
100004418,197100005979,2,4
100004419,197100008039,1,2
100004420,197100008219,1,4
100004421,197100007507,1,3
100004422,197100007077,1,4
100004423,197100008034,2,4
100004424,197100008125,2,4
100004425,197100007952,2,4
100004426,197100008009,2,3
100004427,197100008306,1,3
100004428,197100008217,2,3
100004429,197100008116,1,4
100004430,197100008037,2,4
100004431,197100008111,1,4
100004432,197100008182,2,3
100004433,197100002086,1,1
100004434,197100008324,2,3
100004435,197100008153,1,2
100004436,197100008161,2,3
100004437,197100007904,2,4
100004438,197100007725,1,3
100004439,197100007829,2,3
100004440,197100008352,1,3
100004441,197100008008,2,1
100004442,197100008112,2,4
100004443,197100004556,1,4
100004444,197100001672,2,4
100004445,197100004696,1,3
100004446,197100008058,2,3
100004447,197100008117,2,3
100004448,197100008087,2,4
100004449,197100000050,1,3
100004450,197100008365,1,3
100004451,197100008024,2,4
100004452,197100008093,1,4
100004453,197100007873,2,4
100004454,197100008252,1,4
100004455,197100008134,2,3
100004456,197100008270,1,3
100004457,197100008240,1,3
100004458,197100007892,2,2
100004459,197100008233,1,4
100004460,197100008074,2,3
100004461,197100008255,1,3
100004462,197100003836,1,3
100004463,197100007821,2,4
100004464,197100008279,1,4
100004465,197100008210,1,2
100004466,197100008192,2,4
100004467,197100008199,2,1
100004468,197100008366,1,4
100004469,197100007979,2,3
100004470,197100008317,2,4
100004471,197100007720,1,3
100004472,197100007210,2,3
100004473,197100008211,2,4
100004474,197100007982,2,3
100004475,197100003474,2,4
100004476,197100007980,1,3
100004477,197100007937,1,3
100004478,197100007910,1,3
100004479,197100008246,1,3
100004480,197100005412,2,4
100004481,197100008341,2,4
100004482,197100008063,2,4
100004483,197100008151,2,4
100004484,197100002170,2,4
100004485,197100008371,1,2
100004486,197100008194,1,1
100004487,197100003318,2,4
100004488,197100008327,2,3
100004489,197100002884,1,4
100004490,197100007932,2,4
100004491,197100008278,2,3
100004492,197100008237,1,3
100004493,197100007459,1,4
100004494,197100008225,1,3
100004495,197100007875,2,4
100004496,197100003884,2,3
100004497,197100007896,2,2
100004498,197100008181,2,4
100004499,197100003827,2,3
100004500,197100007316,1,4
100004501,197100008128,1,4
100004502,197100008064,2,4
100004503,197100008185,2,3
100004504,197100008425,1,2
100004505,197100008052,2,3
100004506,197100008261,1,4
100004507,197100008379,2,3
100004508,197100008168,1,3
100004509,197100008428,1,2
100004510,197100000599,1,4
100004511,197100008383,1,2
100004512,197100001979,2,4
100004513,197100004236,2,3
100004514,197100001267,2,4
100004515,197100008285,1,3
100004516,197100008353,1,2
100004517,197100007877,2,2
100004518,197100008190,2,4
100004519,197100008333,2,3
100004520,197100008358,2,4
100004521,197100006286,1,4
100004522,197100008080,2,2
100004523,197100008127,1,3
100004524,197100008265,2,3
100004525,197100008257,2,4
100004526,197100008440,1,4
100004527,197100008457,1,3
100004528,197100005612,2,2
100004529,197100003140,2,2
100004530,197100007996,2,3
100004531,197100008222,1,4
100004532,197100008274,2,4
100004533,197100008216,2,4
100004534,197100008384,1,3
100004535,197100008122,2,2
100004536,197100008530,2,3
100004537,197100008030,1,4
100004538,197100008386,2,4
100004539,197100008276,2,3
100004540,197100007595,2,4
100004541,197100008478,1,2
100004542,197100008377,1,4
100004543,197100007986,2,4
100004544,197100008347,1,1
100004545,197100008301,1,3
100004546,197100007839,2,4
100004547,197100008298,2,3
100004548,197100003509,2,3
100004549,197100008213,2,4
100004550,197100008283,2,3
100004551,197100008165,2,3
100004552,197100004004,2,3
100004553,197100008403,2,4
100004554,197100008373,2,3
100004555,197100008354,2,2
100004556,197100008001,2,4
100004557,197100008361,2,3
100004558,197100008146,1,4
100004559,197100008472,2,4
100004560,197100008160,1,2
100004561,197100008245,1,3
100004562,197100004677,1,4
100004563,197100008423,1,3
100004564,197100008035,2,2
100004565,197100008495,1,2
100004566,197100001060,1,3
100004567,197100007130,2,3
100004568,197100008439,2,3
100004569,197100002484,2,4
100004570,197100008258,1,3
100004571,197100008292,1,2
100004572,197100008447,1,4
100004573,197100008515,2,4
100004574,197100008355,2,2
100004575,197100008468,1,4
100004576,197100004584,2,4
100004577,197100008508,1,4
100004578,197100007600,2,4
100004579,197100007838,2,3
100004580,197100008497,1,3
100004581,197100008325,1,3
100004582,197100005053,2,3
100004583,197100007643,1,4
100004584,197100008186,2,2
100004585,197100007524,1,2
100004586,197100007967,2,3
100004587,197100008510,2,2
100004588,197100008451,1,2
100004589,197100001003,2,4
100004590,197100008118,1,4
100004591,197100008374,2,3
100004592,197100008396,2,3
100004593,197100008413,2,4
100004594,197100004229,2,4
100004595,197100003986,1,1
100004596,197100008103,2,3
100004597,197100003205,1,2
100004598,197100008348,1,3
100004599,197100008454,1,4
100004600,197100005069,1,3
100004601,197100008593,1,2
100004602,197100004335,1,4
100004603,197100008484,1,3
100004604,197100008535,2,4
100004605,197100008602,1,3
100004606,197100008391,2,3
100004607,197100008262,2,4
100004608,197100008321,1,3
100004609,197100004897,1,3
100004610,197100008493,2,3
100004611,197100007288,2,4
100004612,197100008599,2,2
100004613,197100007756,2,4
100004614,197100008482,2,4
100004615,197100008438,2,3
100004616,197100008505,1,4
100004617,197100008534,2,3
100004618,197100007949,2,4
100004619,197100008430,1,4
100004620,197100008159,2,4
100004621,197100008200,1,4
100004622,197100003624,2,4
100004623,197100008038,2,3
100004624,197100008623,2,1
100004625,197100007500,1,4
100004626,197100004501,2,3
100004627,197100008417,2,4
100004628,197100003051,2,4
100004629,197100007807,2,4
100004630,197100006877,2,4
100004631,197100004296,2,2
100004632,197100008331,1,4
100004633,197100001798,1,2
100004634,197100008138,2,4
100004635,197100008560,2,4
100004636,197100008264,1,4
100004637,197100008538,2,3
100004638,197100008512,1,2
100004639,197100008626,2,4
100004640,197100008545,2,3
100004641,197100007991,1,4
100004642,197100008680,1,4
100004643,197100008286,1,4
100004644,197100008594,1,4
100004645,197100008445,1,4
100004646,197100003063,1,2
100004647,197100008209,2,4
100004648,197100008387,1,3
100004649,197100002320,1,2
100004650,197100008294,1,4
100004651,197100008494,2,2
100004652,197100008566,2,2
100004653,197100008604,2,4
100004654,197100008275,1,4
100004655,197100006729,2,3
100004656,197100008367,1,4
100004657,197100008688,2,4
100004658,197100008106,1,3
100004659,197100008419,2,2
100004660,197100008319,1,4
100004661,197100008463,2,3
100004662,197100007461,2,4
100004663,197100008334,1,3
100004664,197100006191,1,4
100004665,197100004358,1,2
100004666,197100008260,2,3
100004667,197100001465,2,4
100004668,197100008569,2,2
100004669,197100006961,2,3
100004670,197100006911,2,3
100004671,197100008664,1,2
100004672,197100008630,2,2
100004673,197100000263,2,2
100004674,197100003538,2,2
100004675,197100002592,2,4
100004676,197100008489,2,3
100004677,197100008609,2,3
100004678,197100008003,1,2
100004679,197100008195,1,2
100004680,197100006848,2,2
100004681,197100008595,1,1
100004682,197100003022,1,3
100004683,197100008587,2,3
100004684,197100008130,2,4
100004685,197100008492,1,4
100004686,197100008023,2,3
100004687,197100006528,2,2
100004688,197100008651,2,3
100004689,197100008638,2,3
100004690,197100008639,2,4
100004691,197100008077,1,2
100004692,197100008555,2,4
100004693,197100008629,1,2
100004694,197100008532,1,3
100004695,197100008254,2,3
100004696,197100007880,1,4
100004697,197100008420,2,4
100004698,197100008525,2,2
100004699,197100008422,1,2
100004700,197100008456,2,4
100004701,197100008418,2,4
100004702,197100008234,2,2
100004703,197100008084,2,2
100004704,197100006756,2,3
100004705,197100008724,2,3
100004706,197100008036,2,1
100004707,197100008643,2,2
100004708,197100003375,2,4
100004709,197100007671,1,4
100004710,197100005876,2,2
100004711,197100007874,2,3
100004712,197100004292,2,3
100004713,197100008486,1,2
100004714,197100008579,1,3
100004715,197100007962,2,4
100004716,197100002818,2,3
100004717,197100008022,2,3
100004718,197100008690,2,3
100004719,197100008142,2,4
100004720,197100008718,2,4
100004721,197100001701,2,2
100004722,197100008725,2,4
100004723,197100008458,1,3
100004724,197100008797,2,3
100004725,197100008701,1,4
100004726,197100002005,2,4
100004727,197100008412,1,2
100004728,197100008368,2,2
100004729,197100008748,1,4
100004730,197100007769,1,3
100004731,197100008740,2,2
100004732,197100005526,2,3
100004733,197100008800,2,4
100004734,197100008762,1,4
100004735,197100008757,2,4
100004736,197100008811,1,3
100004737,197100008788,1,3
100004738,197100008641,2,3
100004739,197100008474,2,4
100004740,197100008243,1,2
100004741,197100008752,2,4
100004742,197100008104,2,1
100004743,197100007224,1,1
100004744,197100008357,1,4
100004745,197100008631,2,3
100004746,197100005587,2,3
100004747,197100008719,1,3
100004748,197100008581,2,4
100004749,197100008695,2,4
100004750,197100008588,1,4
100004751,197100008503,2,4
100004752,197100008711,2,3
100004753,197100008746,2,4
100004754,197100008615,2,3
100004755,197100008849,2,4
100004756,197100003539,2,4
100004757,197100003997,1,4
100004758,197100000192,1,4
100004759,197100008174,1,3
100004760,197100008735,2,3
100004761,197100008696,2,4
100004762,197100008751,2,4
100004763,197100008655,2,3
100004764,197100007957,2,4
100004765,197100003206,2,3
100004766,197100008764,2,1
100004767,197100007897,2,4
100004768,197100008584,1,2
100004769,197100003252,2,3
100004770,197100008890,1,4
100004771,197100008483,2,3
100004772,197100008712,2,4
100004773,197100004509,2,3
100004774,197100008139,1,4
100004775,197100008789,2,3
100004776,197100008911,1,2
100004777,197100004449,1,2
100004778,197100008758,2,4
100004779,197100008937,2,3
100004780,197100008786,1,4
100004781,197100003968,2,3
100004782,197100002988,1,2
100004783,197100008509,2,3
100004784,197100008649,2,3
100004785,197100008883,2,2
100004786,197100004607,2,4
100004787,197100006155,2,3
100004788,197100008657,2,2
100004789,197100008897,2,4
100004790,197100008699,1,4
100004791,197100008471,1,2
100004792,197100002355,2,4
100004793,197100008970,1,2
100004794,197100008565,2,2
100004795,197100008155,2,4
100004796,197100005551,2,4
100004797,197100008829,1,3
100004798,197100008819,2,4
100004799,197100008869,2,2
100004800,197100008109,1,4
100004801,197100001724,1,4
100004802,197100008745,2,3
100004803,197100008742,2,3
100004804,197100008056,2,4
100004805,197100008633,2,4
100004806,197100008859,2,2
100004807,197100008717,1,4
100004808,197100002984,1,3
100004809,197100002524,2,3
100004810,197100008874,2,2
100004811,197100002335,2,3
100004812,197100008737,2,4
100004813,197100008753,2,3
100004814,197100000724,2,3
100004815,197100008193,1,2
100004816,197100004147,2,3
100004817,197100008960,1,4
100004818,197100008919,1,3
100004819,197100008517,2,2
100004820,197100005542,2,3
100004821,197100000827,2,4
100004822,197100002215,2,3
100004823,197100008620,2,4
100004824,197100008834,1,3
100004825,197100008825,1,4
100004826,197100003361,1,4
100004827,197100008878,2,3
100004828,197100008614,2,2
100004829,197100008543,2,4
100004830,197100008953,1,2
100004831,197100008780,2,3
100004832,197100008628,2,3
100004833,197100008816,2,4
100004834,197100008518,2,3
100004835,197100008835,1,4
100004836,197100008575,2,4
100004837,197100008939,2,2
100004838,197100008755,2,3
100004839,197100008871,1,4
100004840,197100006708,1,4
100004841,197100008796,2,4
100004842,197100008548,2,3
100004843,197100008996,2,3
100004844,197100002739,2,3
100004845,197100007466,1,4
100004846,197100008180,2,2
100004847,197100009036,1,2
100004848,197100008936,2,3
100004849,197100008826,2,1
100004850,197100008668,1,3
100004851,197100008935,1,4
100004852,197100000714,2,2
100004853,197100006242,1,3
100004854,197100005743,1,4
100004855,197100008908,1,4
100004856,197100008671,1,4
100004857,197100009063,2,3
100004858,197100008650,2,4
100004859,197100004881,2,3
100004860,197100008845,2,4
100004861,197100008067,2,3
100004862,197100008924,2,2
100004863,197100009023,1,2
100004864,197100008397,2,2
100004865,197100008952,1,4
100004866,197100008934,2,2
100004867,197100008729,1,1
100004868,197100008891,2,4
100004869,197100008591,2,1
100004870,197100008813,2,2
100004871,197100009074,1,4
100004872,197100003283,1,1
100004873,197100008903,1,4
100004874,197100008743,1,4
100004875,197100006246,1,4
100004876,197100008308,2,4
100004877,197100008852,2,4
100004878,197100009058,1,3
100004879,197100008799,1,4
100004880,197100008862,1,3
100004881,197100008992,1,4
100004882,197100007472,1,3
100004883,197100004946,2,2
100004884,197100009047,1,3
100004885,197100008432,2,2
100004886,197100008114,2,2
100004887,197100009016,1,4
100004888,197100003507,1,2
100004889,197100008558,2,3
100004890,197100009048,2,4
100004891,197100008821,1,2
100004892,197100008627,1,2
100004893,197100008802,2,4
100004894,197100008221,1,4
100004895,197100008944,1,4
100004896,197100008536,2,2
100004897,197100008480,2,2
100004898,197100006552,2,4
100004899,197100008847,2,4
100004900,197100008978,2,1
100004901,197100004122,1,4
100004902,197100008029,1,3
100004903,197100008804,2,3
100004904,197100008553,2,4
100004905,197100008781,2,4
100004906,197100008133,2,4
100004907,197100008144,1,3
100004908,197100009090,2,3
100004909,197100009019,1,4
100004910,197100006931,1,3
100004911,197100008351,1,4
100004912,197100008332,2,2
100004913,197100008857,2,2
100004914,197100009079,2,4
100004915,197100009180,1,3
100004916,197100009130,2,3
100004917,197100008968,1,3
100004918,197100007350,2,4
100004919,197100008961,1,3
100004920,197100008172,1,3
100004921,197100008822,2,4
100004922,197100001924,2,3
100004923,197100007963,1,4
100004924,197100008851,2,3
100004925,197100004446,1,1
100004926,197100003690,2,4
100004927,197100008933,2,4
100004928,197100008119,2,4
100004929,197100005076,1,3
100004930,197100008899,2,4
100004931,197100009160,2,2
100004932,197100009151,2,4
100004933,197100009076,2,4
100004934,197100008932,2,3
100004935,197100009125,1,4
100004936,197100009115,2,3
100004937,197100009081,1,4
100004938,197100008424,1,4
100004939,197100007909,1,3
100004940,197100009000,2,1
100004941,197100009145,2,3
100004942,197100008923,1,3
100004943,197100008326,2,4
100004944,197100002044,1,3
100004945,197100009194,1,3
100004946,197100008999,1,4
100004947,197100009065,2,3
100004948,197100009192,2,2
100004949,197100007983,2,3
100004950,197100002014,2,2
100004951,197100009216,1,4
100004952,197100009226,1,1
100004953,197100008893,1,2
100004954,197100009198,1,4
100004955,197100008778,2,3
100004956,197100009137,1,4
100004957,197100008832,2,2
100004958,197100008966,2,3
100004959,197100005683,2,3
100004960,197100009211,2,2
100004961,197100009257,1,2
100004962,197100002055,1,2
100004963,197100009228,1,3
100004964,197100009189,2,3
100004965,197100008907,2,2
100004966,197100009131,2,3
100004967,197100009093,2,3
100004968,197100009230,2,3
100004969,197100007894,2,3
100004970,197100008958,2,3
100004971,197100009261,2,3
100004972,197100008930,1,2
100004973,197100008812,1,3
100004974,197100009171,1,3
100004975,197100006545,1,3
100004976,197100008049,1,4
100004977,197100009214,2,4
100004978,197100009221,2,4
100004979,197100009156,2,4
100004980,197100009167,1,4
100004981,197100005633,2,4
100004982,197100001932,1,1
100004983,197100008343,2,4
100004984,197100008772,2,4
100004985,197100009138,2,4
100004986,197100009184,2,4
100004987,197100002792,1,2
100004988,197100009158,2,4
